Animal,Trial,Phase,time_trial,465nm_dFF_norm
Sal-01,10,iti,78.16059295861643,3.170390184392642
Sal-01,10,iti,78.26065472513898,3.8505862377609703
Sal-01,10,iti,78.36071649166152,4.375558212474577
Sal-01,10,iti,78.46077825818406,5.429131802542227
Sal-01,10,iti,78.56084002470661,4.994975518808956
Sal-01,10,iti,78.66090179122915,4.973745756697328
Sal-01,10,iti,78.7609635577517,4.310777042742401
Sal-01,10,iti,78.86102532427424,4.438947583876579
Sal-01,10,iti,78.9610870907968,4.100653169785392
Sal-01,10,iti,79.06114885731934,4.629523693828433
Sal-01,10,iti,79.16121062384188,4.810777906679901
Sal-01,10,iti,79.26127239036443,5.560751703263102
Sal-01,10,iti,79.36133415688697,4.012416796211889
Sal-01,10,iti,79.46139592340951,5.4000973730203174
Sal-01,10,iti,79.56145768993206,5.364652345935119
Sal-01,10,iti,79.6615194564546,4.558931950373942
Sal-01,10,iti,79.76158122297714,4.550373561798203
Sal-01,10,iti,79.86164298949969,3.9884194624164495
Sal-01,10,iti,79.96170475602224,4.9478612709477385
Sal-01,10,iti,80.06176652254479,3.72411195488095
Sal-01,10,iti,80.16182828906733,3.7729859601069804
Sal-01,10,iti,80.26189005558987,2.2390706682266734
Sal-01,10,iti,80.36195182211242,3.065566021506615
Sal-01,10,iti,80.46201358863496,2.324340948696373
Sal-01,10,iti,80.5620753551575,2.425641979439847
Sal-01,10,iti,80.66213712168005,4.0614769007340605
Sal-01,10,iti,80.76219888820259,2.3351642064443197
Sal-01,10,iti,80.86226065472513,3.16204969215545
Sal-01,10,iti,80.96232242124769,3.186465277189143
Sal-01,10,iti,81.06238418777023,3.2157534306361537
Sal-01,10,iti,81.16244595429278,3.1508657674228613
Sal-01,10,iti,81.26250772081532,3.659890202546667
Sal-01,10,iti,81.36256948733786,3.3607583413767173
Sal-01,10,iti,81.46263125386041,2.5577385772444603
Sal-01,10,iti,81.56269302038295,2.822569893538704
Sal-01,10,iti,81.6627547869055,3.0339925003504136
Sal-01,10,iti,81.76281655342804,3.0852873874559252
Sal-01,10,iti,81.86287831995058,3.4794890108185728
Sal-01,10,iti,81.96294008647314,4.546461496876852
Sal-01,10,iti,82.06300185299568,3.3919674824153687
Sal-01,10,iti,82.16306361951823,3.006689774128229
Sal-01,10,iti,82.26312538604077,3.0980624436862256
Sal-01,10,iti,82.36318715256331,2.3908826697287755
Sal-01,10,iti,82.46324891908586,3.0701026207316344
Sal-01,10,iti,82.5633106856084,3.965561483907856
Sal-01,10,iti,82.66337245213094,3.4819060157705057
Sal-01,10,iti,82.76343421865349,3.3875479106584727
Sal-01,10,iti,82.86349598517603,3.1336540607263865
Sal-01,10,iti,82.96355775169857,3.7107023308349825
Sal-01,10,iti,83.06361951822113,3.5093474103048803
Sal-01,10,iti,83.16368128474367,2.959820173535125
Sal-01,10,iti,83.26374305126622,3.3494550271538777
Sal-01,10,iti,83.36380481778876,4.58835885130238
Sal-01,10,iti,83.4638665843113,4.845517367254544
Sal-01,10,iti,83.56392835083385,4.691807719531641
Sal-01,10,iti,83.66399011735639,4.902101651896136
Sal-01,10,iti,83.76405188387893,5.991287689935133
Sal-01,10,iti,83.86411365040148,4.555822765148776
Sal-01,10,iti,83.96417541692402,5.233035988992165
Sal-01,10,iti,84.06423718344658,5.315812650252059
Sal-01,10,iti,84.16429894996912,5.45687553164268
Sal-01,10,iti,84.26436071649167,5.448057115587021
Sal-01,10,iti,84.36442248301421,4.388775539535555
Sal-01,10,iti,84.46448424953675,3.245701348123606
Sal-01,10,iti,84.5645460160593,3.7580929638956664
Sal-01,10,iti,84.66460778258184,2.991295780749356
Sal-01,10,iti,84.76466954910438,2.687998305640484
Sal-01,10,iti,84.86473131562693,2.8753372175733647
Sal-01,10,iti,84.96479308214947,2.964420767293034
Sal-01,10,iti,85.06485484867203,2.8678151201828443
Sal-01,10,iti,85.16491661519457,3.1829849996219575
Sal-01,10,iti,85.26497838171711,4.0893775868182
Sal-01,10,iti,85.36504014823966,3.051757330208345
Sal-01,10,iti,85.4651019147622,3.713592808746773
Sal-01,10,iti,85.56516368128474,4.918166017188223
Sal-01,10,iti,85.66522544780729,4.345607633459436
Sal-01,10,iti,85.76528721432983,3.7423485556001057
Sal-01,10,iti,85.86534898085237,2.487445299556707
Sal-01,10,iti,85.96541074737492,1.66207264938644
Sal-01,10,iti,86.06547251389748,3.493428758103866
Sal-01,10,iti,86.16553428042002,3.2405567493951564
Sal-01,10,iti,86.26559604694256,2.450883994773014
Sal-01,10,iti,86.3656578134651,2.806433440928755
Sal-01,10,iti,86.46571957998765,2.1784035170342038
Sal-01,10,iti,86.56578134651019,3.7538433774325335
Sal-01,10,iti,86.66584311303274,2.2421169706762174
Sal-01,10,iti,86.76590487955528,2.27231919965467
Sal-01,10,iti,86.86596664607782,1.843730990710696
Sal-01,10,iti,86.96602841260037,1.6694934174545593
Sal-01,10,iti,87.06609017912291,3.0986469863783355
Sal-01,10,iti,87.16615194564547,1.0832896425132381
Sal-01,10,iti,87.26621371216801,1.6979284220634596
Sal-01,10,iti,87.36627547869055,1.9566792649515103
Sal-01,10,iti,87.4663372452131,1.8114102071697813
Sal-01,10,iti,87.56639901173564,1.8239190059045105
Sal-01,10,iti,87.66646077825818,1.9018048874568507
Sal-01,10,iti,87.76652254478073,1.3111083236796088
Sal-01,10,iti,87.86658431130327,1.1457999249983821
Sal-01,10,iti,87.96664607782581,0.640136930813153
Sal-01,10,iti,88.06670784434836,0.2933381135455402
Sal-01,10,iti,88.16676961087092,0.5546668908487907
Sal-01,10,iti,88.26683137739346,0.22304876519725106
Sal-01,10,iti,88.366893143916,0.7520118432828147
Sal-01,10,iti,88.46695491043855,1.328440661273078
Sal-01,10,iti,88.56701667696109,1.7244131956515671
Sal-01,10,iti,88.66707844348363,1.5872266340063355
Sal-01,10,iti,88.76714021000618,0.5326293098407964
Sal-01,10,iti,88.86720197652872,1.44169694881996
Sal-01,10,iti,88.96726374305126,1.871389229438667
Sal-01,10,iti,89.0673255095738,1.3323568566965656
Sal-01,10,iti,89.16738727609636,1.5500271846354932
Sal-01,10,iti,89.2674490426189,2.5791217111946416
Sal-01,10,iti,89.36751080914145,1.4076820890768795
Sal-01,10,iti,89.467572575664,2.2406958858826775
Sal-01,10,iti,89.56763434218654,0.9198800879478626
Sal-01,10,iti,89.66769610870908,0.89554972216171
Sal-01,10,iti,89.76775787523162,3.3483137416000126
Sal-01,10,iti,89.86781964175417,2.165702694245657
Sal-01,10,iti,89.96788140827671,3.768095668810837
Sal-01,10,iti,90.06794317479925,2.186602990678484
Sal-01,10,iti,90.16800494132181,1.1718279212347293
Sal-01,10,iti,90.26806670784435,3.4545325101622235
Sal-01,10,iti,90.3681284743669,2.5335234350942595
Sal-01,10,iti,90.46819024088944,1.3286813648333853
Sal-01,10,iti,90.56825200741199,1.3570349679043954
Sal-01,10,iti,90.66831377393453,2.5600675470373617
Sal-01,10,iti,90.76837554045707,1.873097214346873
Sal-01,10,iti,90.86843730697962,1.9973312652689243
Sal-01,10,iti,90.96849907350216,2.5374483163542942
Sal-01,10,iti,91.0685608400247,3.0582633841608304
Sal-01,10,iti,91.16862260654725,3.993112692488384
Sal-01,10,iti,91.2686843730698,2.956140650051444
Sal-01,10,iti,91.36874613959235,2.52431021243881
Sal-01,10,iti,91.46880790611489,3.0248458713349966
Sal-01,10,iti,91.56886967263743,2.0421780828355165
Sal-01,10,iti,91.66893143915998,1.9469195664131254
Sal-01,10,iti,91.76899320568252,1.925355586472829
Sal-01,10,iti,91.86905497220506,1.755468056105467
Sal-01,10,iti,91.9691167387276,2.7235666935565956
Sal-01,10,iti,92.06917850525015,2.4726145228240513
Sal-01,10,iti,92.1692402717727,2.158696149409798
Sal-01,10,iti,92.26930203829525,2.6265389819295066
Sal-01,10,iti,92.3693638048178,2.5000579873796407
Sal-01,10,iti,92.46942557134034,2.0043772020894544
Sal-01,10,iti,92.56948733786288,1.7702398827746855
Sal-01,10,iti,92.66954910438542,1.4673106145852253
Sal-01,10,iti,92.76961087090797,2.3612530048370175
Sal-01,10,iti,92.86967263743051,2.336022684114582
Sal-01,10,iti,92.96973440395305,1.9510423781044741
Sal-01,10,iti,93.0697961704756,3.344437241085308
Sal-01,10,iti,93.16985793699814,0.7446521832831873
Sal-01,10,iti,93.2699197035207,2.2611094705896666
Sal-01,10,iti,93.36998147004324,2.4305038710243507
Sal-01,10,iti,93.47004323656579,1.8496289179748848
Sal-01,10,iti,93.57010500308833,3.320758584957929
Sal-01,10,iti,93.67016676961087,3.471729303119821
Sal-01,10,iti,93.77022853613342,3.0416113038843586
Sal-01,10,iti,93.87029030265596,2.7262576681506494
Sal-01,10,iti,93.9703520691785,2.3521375877765904
Sal-01,10,iti,94.07041383570105,2.47416843757738
Sal-01,10,iti,94.17047560222359,1.220402999371836
Sal-01,10,iti,94.27053736874615,1.3875693943003795
Sal-01,10,iti,94.37059913526869,2.1087267553678783
Sal-01,10,iti,94.47066090179123,2.4536311632455936
Sal-01,10,iti,94.57072266831378,2.400847767784979
Sal-01,10,iti,94.67078443483632,2.2546878011051152
Sal-01,10,iti,94.77084620135886,4.6293912102506285
Sal-01,10,iti,94.87090796788141,3.03932542809693
Sal-01,10,iti,94.97096973440395,3.845135994157368
Sal-01,10,iti,95.0710315009265,3.9462942201523603
Sal-01,10,iti,95.17109326744904,4.144925745933724
Sal-01,10,iti,95.27115503397158,2.604151194724707
Sal-01,10,iti,95.37121680049414,2.0579561756568676
Sal-01,10,iti,95.47127856701668,3.5284090566939863
Sal-01,10,iti,95.57134033353923,2.3111829195496236
Sal-01,10,iti,95.67140210006177,3.4985247650641225
Sal-01,10,iti,95.77146386658431,3.1255614923366286
Sal-01,10,iti,95.87152563310686,2.633558511186675
Sal-01,10,iti,95.9715873996294,2.3455362602361722
Sal-01,10,iti,96.07164916615194,2.1796044816453772
Sal-01,10,iti,96.17171093267449,2.1661011118560323
Sal-01,10,iti,96.27177269919703,1.8374301230240981
Sal-01,10,iti,96.37183446571959,2.0685623114770015
Sal-01,10,iti,96.47189623224213,2.5975062504488067
Sal-01,10,iti,96.57195799876467,0.7926313790199153
Sal-01,10,iti,96.67201976528722,0.33198856137913546
Sal-01,10,iti,96.77208153180976,1.8761006121497785
Sal-01,10,iti,96.8721432983323,2.3737286486137297
Sal-01,10,iti,96.97220506485485,2.7846985620233986
Sal-01,10,iti,97.07226683137739,0.7366145522622599
Sal-01,10,iti,97.17232859789993,0.4894638507164362
Sal-01,10,iti,97.27239036442248,4.334495310805863
Sal-01,10,iti,97.37245213094504,3.6630730534996645
Sal-01,10,iti,97.47251389746758,2.6471011509208195
Sal-01,10,iti,97.57257566399012,3.4863934375875663
Sal-01,10,iti,97.67263743051267,3.7545908281979563
Sal-01,10,iti,97.77269919703521,3.452068111912642
Sal-01,10,iti,97.87276096355775,2.80471430780436
Sal-01,10,iti,97.9728227300803,2.7351412208796653
Sal-01,10,iti,98.07288449660284,2.439112788136477
Sal-01,10,iti,98.17294626312538,2.9651302994985014
Sal-01,10,iti,98.27300802964793,3.045668294596625
Sal-01,10,iti,98.37306979617048,2.8822795256382276
Sal-01,10,iti,98.47313156269303,1.997441277512626
Sal-01,10,iti,98.57319332921557,0.5943871448718745
Sal-01,10,iti,98.67325509573811,4.641752796277187
Sal-01,10,iti,98.77331686226066,5.296165231298634
Sal-01,10,iti,98.8733786287832,3.707260561380198
Sal-01,10,iti,98.97344039530574,3.5797673537153063
Sal-01,10,iti,99.07350216182829,2.679965469993543
Sal-01,10,iti,99.17356392835083,3.143524607833104
Sal-01,10,iti,99.27362569487337,3.4573686611383896
Sal-01,10,iti,99.37368746139593,3.83413997276387
Sal-01,10,iti,99.47374922791847,3.2925195487455667
Sal-01,10,iti,99.57381099444102,3.107796573704838
Sal-01,10,iti,99.67387276096356,4.989146413957408
Sal-01,10,iti,99.7739345274861,5.159767912228215
Sal-01,10,iti,99.87399629400865,4.202224226020287
Sal-01,10,iti,99.97405806053119,4.048593500809143
Sal-01,10,iti,100.07411982705374,3.7319134293082317
Sal-01,10,iti,100.17418159357628,4.258041947860466
Sal-01,10,iti,100.27424336009882,4.883379495206406
Sal-01,10,iti,100.37430512662137,4.417524914730474
Sal-01,10,iti,100.47436689314392,4.218209058740871
Sal-01,10,iti,100.57442865966647,5.116024216868997
Sal-01,10,iti,100.67449042618901,4.4451486607037065
Sal-01,10,iti,100.77455219271155,4.069427845887573
Sal-01,10,iti,100.8746139592341,4.451992195550776
Sal-01,10,iti,100.97467572575664,4.110481307765861
Sal-01,10,iti,101.07473749227918,3.3326142129419103
Sal-01,10,iti,101.17479925880173,3.5966136353879268
Sal-01,10,iti,101.27486102532427,3.25482337050033
Sal-01,10,iti,101.37492279184681,2.9720209022998967
Sal-01,10,iti,101.47498455836937,2.4089132394734145
Sal-01,10,iti,101.57504632489191,2.1310172449595925
Sal-01,10,iti,101.67510809141446,2.2190868670198687
Sal-01,10,iti,101.775169857937,3.3808948036969966
Sal-01,10,iti,101.87523162445954,3.2664647490747125
Sal-01,10,iti,101.97529339098209,3.4622005105957396
Sal-01,10,iti,102.07535515750463,2.9602623936513606
Sal-01,10,iti,102.17541692402718,2.2851038291697074
Sal-01,10,iti,102.27547869054972,3.1644309851313803
Sal-01,10,iti,102.37554045707226,3.4259051804670073
Sal-01,10,iti,102.47560222359482,5.511347177495887
Sal-01,10,iti,102.57566399011736,5.776266974308293
Sal-01,10,iti,102.6757257566399,5.019311092024391
Sal-01,10,iti,102.77578752316245,5.262366739063181
Sal-01,10,iti,102.875849289685,4.328389042505774
Sal-01,10,iti,102.97591105620754,3.786422783095858
Sal-01,10,iti,103.07597282273008,3.9370692298561845
Sal-01,10,iti,103.17603458925262,4.042457368000821
Sal-01,10,iti,103.27609635577517,3.9576626447730163
Sal-01,10,iti,103.37615812229771,3.9589088920034907
Sal-01,10,iti,103.47621988882027,4.09123172927525
Sal-01,10,iti,103.57628165534281,3.694810151586248
Sal-01,10,iti,103.67634342186535,3.0508367864975305
Sal-01,10,iti,103.7764051883879,3.284909609857318
Sal-01,10,iti,103.87646695491044,2.9959883205607336
Sal-01,10,iti,103.97652872143298,3.533677077484872
Sal-01,10,iti,104.07659048795553,3.1793201293610553
Sal-01,10,iti,104.17665225447807,4.267626890766777
Sal-01,10,iti,104.27671402100061,4.007792820633623
Sal-01,10,iti,104.37677578752316,2.60133948630019
Sal-01,10,iti,104.4768375540457,3.4388721557316497
Sal-01,10,iti,104.57689932056826,3.2929029869509194
Sal-01,10,iti,104.6769610870908,4.752609357578194
Sal-01,10,iti,104.77702285361335,3.761147376404091
Sal-01,10,iti,104.87708462013589,4.214147462662154
Sal-01,10,iti,104.97714638665843,3.555343767896881
Sal-01,10,iti,105.07720815318098,3.173395643644375
Sal-01,10,iti,105.17726991970352,3.978524285543764
Sal-01,10,iti,105.27733168622606,5.570388520548455
Sal-01,10,iti,105.3773934527486,4.204591541334404
Sal-01,10,iti,105.47745521927115,4.001711544374167
Sal-01,10,iti,105.57751698579371,4.593679432150565
Sal-01,10,iti,105.67757875231625,3.5685216979408065
Sal-01,10,iti,105.7776405188388,3.4018963001188194
Sal-01,10,iti,105.87770228536134,4.276814258222021
Sal-01,10,iti,105.97776405188388,2.5746155117458245
Sal-01,10,iti,106.07782581840642,2.1688439576656546
Sal-01,10,iti,106.17788758492897,3.7911673774290535
Sal-01,10,iti,106.27794935145151,3.2139726622329317
Sal-01,10,iti,106.37801111797405,2.5060617482848038
Sal-01,10,iti,106.4780728844966,2.2550791631618186
Sal-01,10,iti,106.57813465101916,2.922423708987815
Sal-01,10,iti,106.6781964175417,3.1257071779132333
Sal-01,10,iti,106.77825818406424,4.780300448183609
Sal-01,10,iti,106.87831995058679,4.0178084446127285
Sal-01,10,iti,106.97838171710933,4.172013367684806
Sal-01,10,iti,107.07844348363187,3.494131775332625
Sal-01,10,iti,107.17850525015442,4.097326179957605
Sal-01,10,iti,107.27856701667696,3.179756797429552
Sal-01,10,iti,107.3786287831995,2.681257210200125
Sal-01,10,iti,107.47869054972205,4.26570390842407
Sal-01,10,iti,107.5787523162446,4.36992138962285
Sal-01,10,iti,107.67881408276715,4.80392949030598
Sal-01,10,iti,107.77887584928969,4.1363516006458045
Sal-01,10,iti,107.87893761581223,3.386919407261814
Sal-01,10,iti,107.97899938233478,2.545288486774677
Sal-01,10,iti,108.0790611488573,2.201267377861954
Sal-01,10,iti,108.17912291537988,4.289981133689038
Sal-01,10,iti,108.27918468190242,3.6087016912199754
Sal-01,10,iti,108.37924644842496,3.7477002330062907
Sal-01,10,iti,108.47930821494751,3.3180969415002597
Sal-01,10,iti,108.57936998147005,3.833496901849215
Sal-01,10,iti,108.6794317479926,3.20937243441363
Sal-01,10,iti,108.77949351451514,3.0958217704433344
Sal-01,10,iti,108.87955528103768,2.7820213699084815
Sal-01,10,iti,108.97961704756023,2.959505725688839
Sal-01,10,iti,109.07967881408277,2.694644744278559
Sal-01,10,iti,109.17974058060531,4.316869721966935
Sal-01,10,iti,109.27980234712786,2.792821150851696
Sal-01,10,iti,109.3798641136504,2.3137639210769376
Sal-01,10,iti,109.47992588017294,1.7937091287949816
Sal-01,10,iti,109.57998764669549,1.6057463583906444
Sal-01,10,iti,109.68004941321803,1.5930076893350986
Sal-01,10,iti,109.78011117974057,3.106983263528196
Sal-01,10,iti,109.88017294626312,2.340285187520679
Sal-01,10,iti,109.98023471278566,2.175886558891558
Sal-01,10,iti,110.0802964793082,3.9491192085702784
Sal-01,10,iti,110.18035824583077,1.9365957268961236
Sal-01,10,iti,110.28042001235332,1.9334064381656275
Sal-01,10,iti,110.38048177887586,3.1696248194712813
Sal-01,10,iti,110.4805435453984,2.7217959516146393
Sal-01,10,iti,110.58060531192095,2.123132006906625
Sal-01,10,iti,110.68066707844349,2.2698886303654424
Sal-01,10,iti,110.78072884496603,1.2814585754533736
Sal-01,10,iti,110.88079061148858,1.664400568723789
Sal-01,10,iti,110.98085237801112,3.4411061526781714
Sal-01,10,iti,111.08091414453366,2.194549625673241
Sal-01,10,iti,111.18097591105621,1.5689435898043902
Sal-01,10,iti,111.28103767757875,2.847604711223763
Sal-01,10,iti,111.3810994441013,1.7434331171747768
Sal-01,10,iti,111.48116121062384,2.1589504345696557
Sal-01,10,iti,111.58122297714638,2.012783354027646
Sal-01,10,iti,111.68128474366893,2.597903434744539
Sal-01,10,iti,111.78134651019147,3.2750523453958413
Sal-01,10,iti,111.88140827671401,2.932155622508602
Sal-01,10,iti,111.98147004323656,3.5327494225412175
Sal-01,10,iti,112.0815318097591,3.514704279534101
Sal-01,10,iti,112.18159357628167,3.160652534272608
Sal-01,10,iti,112.28165534280421,2.9289097600329908
Sal-01,10,iti,112.38171710932676,2.254252820226626
Sal-01,10,iti,112.4817788758493,1.666535405042019
Sal-01,10,iti,112.58184064237184,1.6771269424903676
Sal-01,10,iti,112.68190240889439,2.482050125495702
Sal-01,10,iti,112.78196417541693,3.619477937447121
Sal-01,10,iti,112.88202594193947,2.223439509344765
Sal-01,10,iti,112.98208770846202,2.0137071517193013
Sal-01,10,iti,113.08214947498456,1.4780319031608404
Sal-01,10,iti,113.1822112415071,1.286550672623841
Sal-01,10,iti,113.28227300802965,3.351564462691258
Sal-01,10,iti,113.38233477455219,4.924132034487682
Sal-01,10,iti,113.48239654107473,2.460055325830018
Sal-01,10,iti,113.58245830759728,3.305815474903894
Sal-01,10,iti,113.68252007411982,2.0061536201941816
Sal-01,10,iti,113.78258184064237,2.377876730531925
Sal-01,10,iti,113.88264360716491,2.279162212507847
Sal-01,10,iti,113.98270537368745,1.8363629339777747
Sal-01,10,iti,114.08276714021,3.0127968934150307
Sal-01,10,iti,114.18282890673254,3.543919854058395
Sal-01,10,iti,114.28289067325511,3.9832061563223187
Sal-01,10,iti,114.38295243977765,2.127559402076452
Sal-01,10,iti,114.4830142063002,2.5350134630001278
Sal-01,10,iti,114.58307597282274,3.2402040221156505
Sal-01,10,iti,114.68313773934528,2.4729334856604477
Sal-01,10,iti,114.78319950586783,5.554123402263053
Sal-01,10,iti,114.88326127239037,4.075997405421916
Sal-01,10,iti,114.98332303891291,5.560535698012999
Sal-01,10,iti,115.08338480543546,4.132286343829013
Sal-01,10,iti,115.183446571958,5.826013145789076
Sal-01,10,iti,115.28350833848054,5.433477638535142
Sal-01,10,iti,115.38357010500309,3.2697545148626737
Sal-01,10,iti,115.48363187152563,4.205754085277999
Sal-01,10,iti,115.58369363804817,2.8728517304476897
Sal-01,10,iti,115.68375540457072,3.410991457955286
Sal-01,10,iti,115.78381717109326,3.435709717748407
Sal-01,10,iti,115.8838789376158,3.7004767014847455
Sal-01,10,iti,115.98394070413835,4.069720709342412
Sal-01,10,iti,116.08400247066089,2.7604685432382126
Sal-01,10,iti,116.18406423718343,3.8996554295130936
Sal-01,10,iti,116.284126003706,4.7117875249271854
Sal-01,10,iti,116.38418777022855,4.111333418869359
Sal-01,10,iti,116.4842495367511,6.242583218392205
Sal-01,10,iti,116.58431130327364,3.6230350320191165
Sal-01,10,iti,116.68437306979618,3.257956824578053
Sal-01,10,iti,116.78443483631872,3.680114599354578
Sal-01,10,iti,116.88449660284127,2.970071727904287
Sal-01,10,iti,116.98455836936381,3.369003500181237
Sal-01,10,iti,117.08462013588635,3.274174644267575
Sal-01,10,iti,117.1846819024089,2.3874227129008943
Sal-01,10,iti,117.28474366893144,2.174674136098396
Sal-01,10,iti,117.38480543545398,2.3004838772148246
Sal-01,10,iti,117.48486720197653,2.639361118453352
Sal-01,10,iti,117.58492896849907,2.6832223310779293
Sal-01,10,iti,117.68499073502161,3.427354061327383
Sal-01,10,iti,117.78505250154416,3.2782743792822298
Sal-01,10,iti,117.8851142680667,3.4024423000421717
Sal-01,10,iti,117.98517603458924,2.3450569493561404
Sal-01,10,iti,118.08523780111179,2.4015008540017435
Sal-01,10,iti,118.18529956763433,2.1269390515423687
Sal-01,10,iti,118.28536133415687,0.9091999696204767
Sal-01,10,iti,118.38542310067945,1.6719881094378115
Sal-01,10,iti,118.48548486720199,1.7035692477515116
Sal-01,10,iti,118.58554663372453,1.6425817447867048
Sal-01,10,iti,118.68560840024708,3.5084206013125683
Sal-01,10,iti,118.78567016676962,5.309578810535442
Sal-01,10,iti,118.88573193329216,3.3399513098379834
Sal-01,10,iti,118.9857936998147,3.2279077784966557
Sal-01,10,iti,119.08585546633725,2.6631005186614822
Sal-01,10,iti,119.1859172328598,3.127183919205335
Sal-01,10,iti,119.28597899938234,2.821242610787083
Sal-01,10,iti,119.38604076590488,2.830280522601261
Sal-01,10,iti,119.48610253242742,4.0656041455620375
Sal-01,10,iti,119.58616429894997,2.5201217957138056
Sal-01,10,iti,119.68622606547251,3.537724133715045
Sal-01,10,iti,119.78628783199505,2.6963057741612677
Sal-01,10,iti,119.8863495985176,2.2320663920181993
Sal-01,10,iti,119.98641136504014,2.933294044299388
Sal-01,10,iti,120.08647313156268,2.3000677183148284
Sal-01,10,iti,120.18653489808523,1.6510450158619796
Sal-01,10,iti,120.28659666460777,1.9824337328841657
Sal-01,10,iti,120.38665843113034,2.0256643862870254
Sal-01,10,iti,120.48672019765289,1.694354598266181
Sal-01,10,iti,120.58678196417543,2.003199108909566
Sal-01,10,iti,120.68684373069797,2.0655195065236027
Sal-01,10,iti,120.78690549722052,3.941243762588738
Sal-01,10,iti,120.88696726374306,5.020509115799615
Sal-01,10,iti,120.9870290302656,4.231579873953946
Sal-01,10,iti,121.08709079678815,3.712077582914153
Sal-01,10,iti,121.18715256331069,4.148606690685089
Sal-01,10,iti,121.28721432983323,4.799194057831721
Sal-01,10,iti,121.38727609635578,3.6986256945258043
Sal-01,10,iti,121.48733786287832,2.684036122093526
Sal-01,10,iti,121.58739962940086,2.9690412900361745
Sal-01,10,iti,121.6874613959234,2.247550762493771
Sal-01,10,iti,121.78752316244595,2.3351064405864737
Sal-01,10,iti,121.8875849289685,2.832945460988197
Sal-01,10,iti,121.98764669549104,3.1802467384122814
Sal-01,10,iti,122.08770846201358,3.327171091466759
Sal-01,10,iti,122.18777022853612,2.4152687486520366
Sal-01,10,iti,122.28783199505867,2.7401100728355336
Sal-01,10,iti,122.38789376158121,2.6073078012896826
Sal-01,10,iti,122.48795552810378,1.1086341131979542
Sal-01,10,iti,122.58801729462633,1.3768316859742227
Sal-01,10,iti,122.68807906114887,3.0819626165027185
Sal-01,10,iti,122.78814082767141,1.1880888366147784
Sal-01,10,iti,122.88820259419396,2.3303459764110137
Sal-01,10,iti,122.9882643607165,2.0216229680151008
Sal-01,10,iti,123.08832612723904,2.1334112575304727
Sal-01,10,iti,123.18838789376159,1.7536887900405393
Sal-01,10,iti,123.28844966028413,2.5044812052442986
Sal-01,10,iti,123.38851142680667,2.5645042639751745
Sal-01,10,iti,123.48857319332922,3.2163426596584728
Sal-01,10,iti,123.58863495985176,3.3150688743639316
Sal-01,10,iti,123.6886967263743,2.935249619198443
Sal-01,10,iti,123.78875849289685,2.4628587574122554
Sal-01,10,iti,123.88882025941939,0.5583924063233341
Sal-01,10,iti,123.98888202594193,1.8444344823350136
Sal-01,10,iti,124.08894379246448,3.5436541591458903
Sal-01,10,iti,124.18900555898702,3.093767772066856
Sal-01,10,iti,124.28906732550956,3.1910207084116724
Sal-01,10,iti,124.3891290920321,2.898024020143542
Sal-01,10,iti,124.48919085855468,1.891909078513588
Sal-01,10,iti,124.58925262507722,2.9070542190833133
Sal-01,10,iti,124.68931439159977,3.477126000847391
Sal-01,10,iti,124.78937615812231,3.754204513292309
Sal-01,10,iti,124.88943792464485,3.2112806504785127
Sal-01,10,iti,124.9894996911674,2.7293081555508842
Sal-01,10,iti,125.08956145768994,3.349222278557538
Sal-01,10,iti,125.18962322421248,2.6803239780171686
Sal-01,10,iti,125.28968499073503,3.5043962474643093
Sal-01,10,iti,125.38974675725757,4.065931137359923
Sal-01,10,iti,125.48980852378011,4.3543188360351115
Sal-01,10,iti,125.58987029030266,4.659262068696771
Sal-01,10,iti,125.6899320568252,5.271916253791879
Sal-01,10,iti,125.78999382334774,4.161602140113695
Sal-01,10,iti,125.89005558987029,3.486418339087963
Sal-01,10,iti,125.99011735639283,3.340716696602801
Sal-01,10,iti,126.09017912291537,3.051523377399454
Sal-01,10,iti,126.19024088943792,6.224472717783397
Sal-01,10,iti,126.29030265596046,4.096851609371324
Sal-01,10,iti,126.390364422483,2.854312999930491
Sal-01,10,iti,126.49042618900555,3.1830279358704647
Sal-01,10,iti,126.59048795552812,3.7663859921615566
Sal-01,10,iti,126.69054972205066,4.017438590651873
Sal-01,10,iti,126.7906114885732,4.15952231015589
Sal-01,10,iti,126.89067325509575,2.6250830860449716
Sal-01,10,iti,126.99073502161829,3.967138970820901
Sal-01,10,iti,127.09079678814084,3.82799581813536
Sal-01,10,iti,127.19085855466338,3.8019592691699784
Sal-01,10,iti,127.29092032118592,3.1433625314133837
Sal-01,10,iti,127.39098208770847,4.541762395974728
Sal-01,10,iti,127.49104385423101,2.4902519067167184
Sal-01,10,iti,127.59110562075355,3.0314673411045363
Sal-01,10,iti,127.6911673872761,2.738730788910026
Sal-01,10,iti,127.79122915379864,4.111341233511201
Sal-01,10,iti,127.89129092032118,4.228568856383331
Sal-01,10,iti,127.99135268684373,4.5524187202103406
Sal-01,10,iti,128.09141445336627,3.2895350221009783
Sal-01,10,iti,128.1914762198888,3.728205411276738
Sal-01,10,iti,128.29153798641136,4.389287774748527
Sal-01,10,iti,128.3915997529339,3.7873678185061888
Sal-01,10,iti,128.49166151945644,4.226676560117277
Sal-01,10,iti,128.59172328597901,3.7346290894024246
Sal-01,10,iti,128.69178505250156,3.584191360621444
Sal-01,10,iti,128.7918468190241,1.4109764528032307
Sal-01,10,iti,128.89190858554664,2.479986189361325
